"id","name","host_since","host_response_time","host_response_rate","host_is_superhost","host_listings_count","neighbourhood_cleansed","zipcode","latitude","longitude","property_type","room_type","accommodates","bathrooms","beds","bed_type","price","guests_included","extra_people","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","cancellation_policy","reviews_per_month","descr_measure","neigh_measure","length_descr","length_rules","pos_review","neg_review","dif_review","availability","host_period"
10035581,"New Luxury 2BR Apt. at Fenway",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.3437288086589,-71.0990079181327,"Apartment","Entire home/apt",5,2,2,"Real Bed",199,1,"$0.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,5,0,1000,3,NA,NA,0,0.320547945205479,988.791666666667
9793239,"Great location bedroom 1.10 - 1.15",2015-12-03,"",NA,"f",1,"Fenway","02215",42.3469206877378,-71.0944919636912,"Apartment","Private room",1,1,1,"Real Bed",52,1,"$0.00",1,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,0,0,248,3,NA,NA,0,0,740.791666666667
12871837,"Fenway Park Luxury Stay",2016-02-23,"a few days or more",0,"f",1,"Fenway","02215",42.3448002717229,-71.1010930661855,"Apartment","Shared room",1,1,1,"Couch",100,1,"$0.00",2,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,1,0,238,3,NA,NA,0,0.997260273972603,658.791666666667
14608502,"Nice and clean apt in Boston",2016-08-17,"within an hour",1,"f",3,"Fenway","02215",42.3470922141407,-71.1049978335482,"Apartment","Entire home/apt",4,1,2,"Real Bed",160,4,"$15.00",1,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,0,0,19,33,NA,NA,0,0.876712328767123,482.791666666667
3303497,"Sunny Brownstone - Sleeps 5",2014-06-11,"",NA,"f",1,"Fenway","02115",42.343160232924,-71.0857416228144,"Apartment","Entire home/apt",5,1,2,"Real Bed",200,1,"$0.00",2,1125,12,92,10,10,9,8,9,10,"f","moderate",0.45,1,3,1000,117,3.91666666666667,0.0833333333333333,3.83333333333333,0,1280.79166666667
13018428,"Boylston Street, Lux 2bd Fenway Cultural District",2014-10-14,"within an hour",1,"f",122,"Fenway","02215",42.3437003995144,-71.0975213239592,"Apartment","Entire home/apt",4,2,2,"Real Bed",315,1,"$0.00",10,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","moderate",NA,0,0,411,90,NA,NA,0,0.189041095890411,1155.79166666667
14917833,"Gorgeous, spacious apartment close to everything",2012-11-07,"",NA,"f",1,"Fenway","02215",42.3491206823538,-71.0918877079508,"Apartment","Entire home/apt",4,1,1,"Real Bed",250,1,"$0.00",2,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,1,0,611,3,NA,NA,0,0.989041095890411,1861.79166666667
8184007,"Lux 2br in Boston Fenway",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.344441836945,-71.1019100840386,"Apartment","Entire home/apt",5,2,2,"Real Bed",319,1,"$0.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,2,3,586,3,NA,NA,0,0.49041095890411,988.791666666667
6316145,"Cozy Luxury Apt in Boston/Backbay/Fenway/Symphony",2015-05-07,"within an hour",1,"t",1,"Fenway","02115",42.3424465108543,-71.0870593696279,"Apartment","Entire home/apt",2,1,1,"Real Bed",180,1,"$0.00",2,1125,74,97,10,10,10,10,10,10,"f","strict",4.84,2,0,1000,1000,3.89189189189189,0.0405405405405405,3.85135135135135,0.156164383561644,950.791666666667
11788394,"Luxury brownstone close to Fenway with river views",2015-02-02,"within a day",0.8,"f",1,"Fenway","02215",42.3492094320075,-71.0928110219229,"Apartment","Private room",2,1,1,"Real Bed",220,1,"$0.00",1,3,4,100,10,10,10,10,10,10,"f","flexible",1.41,5,1,1000,250,2.5,0,2.5,0.210958904109589,1044.79166666667
13017162,"1 bd Walking distance to Fenway",2014-07-16,"within a few hours",0.97,"f",21,"Fenway","02215",42.3459268284933,-71.1041664674112,"Apartment","Entire home/apt",3,1,1,"Real Bed",199,1,"$5.00",2,1125,14,88,8,9,8,8,10,9,"f","moderate",3.68,1,0,161,3,2.5,0.0714285714285714,2.42857142857143,0.334246575342466,1245.79166666667
1819994,"Riverview! WALK EVERYWHERE. Best Central Location.",2013-10-20,"within a few hours",1,"f",2,"Fenway","02215",42.3494735550692,-71.0926465907674,"Condominium","Entire home/apt",1,1,1,"Real Bed",310,14,"$0.00",1,1125,1,60,8,2,4,8,10,4,"f","flexible",0.09,5,1,1000,177,3,0,3,0.898630136986301,1514.79166666667
12870514,"1 Bd Walking Distance to Fenway",2014-07-16,"within a few hours",0.97,"f",21,"Fenway","02215",42.3477036691333,-71.1026204614579,"Apartment","Entire home/apt",3,1,1,"Real Bed",238,1,"$5.00",2,1125,10,92,9,10,9,9,10,9,"f","moderate",2.63,1,0,122,3,2.7,0,2.7,0.517808219178082,1245.79166666667
10036037,"New Luxury 2BR-Apartment at Fenway",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.3434050993729,-71.0984694543224,"Apartment","Entire home/apt",5,2,2,"Real Bed",199,1,"$0.00",3,1125,1,40,10,10,2,4,2,4,"f","strict",0.21,5,0,1000,3,4,2,2,0.320547945205479,988.791666666667
4040151,"Lux 2BR by Fenway w/WiFi",2013-10-14,"within a few hours",0.96,"f",313,"Fenway","02215",42.3451710206322,-71.1004971591662,"Apartment","Entire home/apt",5,2,3,"Real Bed",279,1,"$0.00",3,1125,15,91,9,10,10,9,10,9,"f","moderate",0.65,6,1,1000,246,3.4,0,3.4,0.235616438356164,1520.79166666667
14818575,"BU & Fenway Backbay",2015-08-15,"within a few hours",0.98,"f",3,"Fenway","02215",42.3495903820539,-71.0985593672478,"Apartment","Entire home/apt",3,1,2,"Real Bed",135,1,"$0.00",2,38,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,0,0,156,3,NA,NA,0,0.0493150684931507,850.791666666667
14885592,"NEW - Bold 1BR in Back Bay",2014-02-14,"within a few hours",0.71,"f",363,"Fenway","02215",42.3493859952783,-71.0943207982598,"Apartment","Entire home/apt",2,1,1,"Real Bed",169,1,"$0.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"t","strict",NA,4,0,1000,1000,NA,NA,0,0.36986301369863,1397.79166666667
5086521,"Modern & spacious studio for two",2012-03-06,"within an hour",1,"f",1,"Fenway","02115",42.3408610170869,-71.0882886360495,"Apartment","Entire home/apt",3,1,1,"Real Bed",142,1,"$0.00",3,1125,32,95,10,9,10,10,10,9,"f","strict",1.87,11,1,1000,253,3.875,0,3.875,0,2107.79166666667
10033715,"New Luxury 2BR Apartment at Fenway",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.3437331578305,-71.0993228690404,"Apartment","Entire home/apt",5,2,2,"Real Bed",199,1,"$0.00",3,1125,1,100,10,10,10,10,10,10,"f","strict",0.29,5,0,1000,3,0,0,0,0.320547945205479,988.791666666667
6015021,"Lux Fully Furnished 1BR Boston Apt",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.3449219507881,-71.1000948703728,"Apartment","Entire home/apt",3,1,1,"Real Bed",169,1,"$0.00",3,1125,2,70,10,10,7,7,10,8,"f","strict",0.13,3,0,148,3,2,0,2,0.487671232876712,988.791666666667
8428314,"Nice 1 BR on the park",2015-04-30,"within an hour",1,"t",1,"Fenway","02215",42.3428121741116,-71.0977477894277,"Apartment","Entire home/apt",3,1,2,"Real Bed",225,1,"$0.00",2,1125,23,98,10,10,10,10,10,10,"f","moderate",2,1,0,298,3,3.69565217391304,0,3.69565217391304,0.167123287671233,957.791666666667
9329398,"Fens Parkside Studio",2015-11-07,"within an hour",1,"f",1,"Fenway","02215",42.341425336213,-71.0986134068685,"Apartment","Entire home/apt",4,1,2,"Real Bed",150,2,"$20.00",2,1125,6,100,10,10,10,10,10,10,"f","moderate",0.63,5,3,936,51,2,0,2,0.120547945205479,766.791666666667
11987762,"Lux Furnished Boston 2BR Apt+ Pool!",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.3447096731353,-71.0977716673706,"Apartment","Entire home/apt",5,2,2,"Real Bed",199,1,"$0.00",3,1125,1,40,4,6,8,4,8,2,"f","strict",0.25,2,0,250,3,0,1,-1,0.482191780821918,988.791666666667
6167184,"Clean, Sunny, Quiet, 1-Bedroom Apt.",2015-04-26,"within an hour",1,"f",1,"Fenway","02115",42.3439914084027,-71.0879383570553,"Apartment","Entire home/apt",2,1,1,"Real Bed",155,1,"$7.00",1,14,18,83,9,8,9,10,10,9,"f","strict",1.26,5,2,1000,30,2.88888888888889,0.333333333333333,2.55555555555556,0.30958904109589,961.791666666667
4644069,"Room in Fenway w/ Private Bathroom",2013-06-17,"",NA,"f",1,"Fenway","02215",42.3446418850192,-71.0989853611843,"Apartment","Private room",2,1,1,"Real Bed",110,1,"$0.00",2,1125,1,100,10,10,10,10,10,10,"f","flexible",0.06,10,1,1000,86,7,0,7,0,1639.79166666667
5659780,"Private apartment on Newbury Street",2015-03-14,"within a day",1,"f",1,"Fenway","02115",42.3460016022145,-71.0890752265222,"Apartment","Entire home/apt",2,1,1,"Real Bed",275,1,"$0.00",2,60,3,100,10,10,10,10,10,9,"f","moderate",0.18,0,0,725,11,2.66666666666667,0.333333333333333,2.33333333333333,0.997260273972603,1004.79166666667
12246137,"Luxury 1BR Boston Apt.",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.3447415829501,-71.0997045963787,"Apartment","Entire home/apt",3,1,1,"Real Bed",229,1,"$0.00",3,1125,1,80,8,8,8,10,10,10,"f","strict",0.26,3,0,1000,151,4,0,4,0.49041095890411,988.791666666667
2186358,"Lux 1 BR in the Heart of Fenway",2013-10-14,"within a few hours",0.96,"f",313,"Fenway","02215",42.3443125150655,-71.0981850566658,"Apartment","Entire home/apt",3,1,2,"Real Bed",285,1,"$0.00",3,1125,9,93,9,9,9,9,10,9,"f","moderate",0.29,3,1,1000,308,4.77777777777778,0,4.77777777777778,0.567123287671233,1520.79166666667
12672097,"Boston Brownstone",2015-10-18,"within an hour",1,"f",1,"Fenway","02115",42.3461887336536,-71.0888722097263,"Apartment","Entire home/apt",4,1,2,"Real Bed",400,1,"$10.00",7,23,0,NA,NA,NA,NA,NA,NA,NA,"t","moderate",NA,2,0,220,3,NA,NA,0,0.676712328767123,786.791666666667
4479140,"Light-filled, central apartment",2014-10-31,"within a day",1,"f",1,"Fenway","02215",42.3459825726819,-71.0897166046171,"Apartment","Entire home/apt",3,1,2,"Real Bed",190,2,"$25.00",3,1125,5,88,9,9,10,10,10,10,"f","moderate",0.46,2,1,1000,154,3,0,3,0.679452054794521,1138.79166666667
7362715,"Location! Spacious with patio",2013-11-19,"within a day",1,"f",2,"Fenway","02115",42.3459800183596,-71.088838810537,"Apartment","Shared room",2,1,2,"Pull-out Sofa",79,2,"$50.00",1,2,3,93,10,9,10,9,10,9,"f","strict",0.26,6,0,1000,257,3.33333333333333,0,3.33333333333333,0,1484.79166666667
4069422,"2BR Penthouse Blocks from Fenway",2014-02-18,"",NA,"f",1,"Fenway","02215",42.3438726284277,-71.0979631018753,"Apartment","Entire home/apt",4,2,2,"Real Bed",500,1,"$0.00",1,1125,13,95,10,9,10,10,10,10,"f","flexible",0.55,2,0,236,3,3.15384615384615,0,3.15384615384615,0.928767123287671,1393.79166666667
8099266,"Lux Furnished 1BR in Boston Fenway",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.3431727243968,-71.1011977109183,"Apartment","Entire home/apt",3,1,1,"Real Bed",169,1,"$0.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,3,2,1000,3,NA,NA,0,0.49041095890411,988.791666666667
2872717,"Lux 2 BR 2BTH near Fenway w/WiFi ",2013-10-14,"within a few hours",0.96,"f",313,"Fenway","02215",42.3438962194556,-71.098780661699,"Apartment","Entire home/apt",5,2,3,"Real Bed",241,1,"$0.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,9,3,1000,151,NA,NA,0,0.405479452054795,1520.79166666667
8460627,"Spacious room in Back Bay",2015-09-18,"within a day",0.5,"f",1,"Fenway","02115",42.3432640805033,-71.0909115119398,"Apartment","Private room",1,1,1,"Real Bed",100,1,"$30.00",2,7,5,100,10,9,10,10,10,10,"f","flexible",0.47,3,0,477,3,0.8,0,0.8,0.975342465753425,816.791666666667
8400275,"Boston around the block,fenway park",2010-12-21,"within an hour",1,"f",7,"Fenway","02215",42.3456907354439,-71.0932662724677,"Apartment","Entire home/apt",3,1,1,"Real Bed",99,1,"$0.00",1,45,71,79,9,7,8,9,9,8,"t","flexible",6.07,1,0,466,202,2.7887323943662,0.23943661971831,2.54929577464789,0.778082191780822,2548.79166666667
6955911,"A room in the heart of Boston",2014-08-17,"within an hour",0.9,"f",1,"Fenway","02115",42.3435643593446,-71.086233441572,"Apartment","Private room",1,1,2,"Real Bed",90,1,"$0.00",1,1125,5,85,10,9,10,10,10,9,"t","flexible",0.35,0,0,242,3,2.2,0,2.2,0,1213.79166666667
10048789,"New Luxury 2BR Apt. at Fenway",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.3451652584423,-71.1002281921089,"Apartment","Entire home/apt",5,2,2,"Real Bed",199,1,"$0.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,5,0,1000,3,NA,NA,0,0.320547945205479,988.791666666667
11474130,"Sunny room in great Boston location",2016-02-25,"within a day",0.8,"f",1,"Fenway","02215",42.3480823088194,-71.101601194501,"Apartment","Private room",1,1,1,"Pull-out Sofa",100,1,"$0.00",1,1125,2,100,10,10,10,10,10,10,"f","flexible",0.42,3,0,238,3,3,0,3,0.441095890410959,656.791666666667
11677211,"In the heart of Boston!!! Fenway",2015-11-01,"",NA,"f",1,"Fenway","02215",42.3425648717528,-71.096614236637,"Apartment","Entire home/apt",4,1,1,"Real Bed",200,3,"$50.00",1,7,0,NA,NA,NA,NA,NA,NA,NA,"f","moderate",NA,3,0,243,3,NA,NA,0,0,772.791666666667
1840255,"Brownstone Penthouse near Fenway",2013-10-24,"within an hour",1,"t",1,"Fenway","02215",42.3456683150742,-71.1046515203874,"Condominium","Entire home/apt",4,2.5,2,"Real Bed",395,4,"$100.00",3,1125,30,98,10,10,10,10,10,9,"f","strict",1.24,6,0,1000,62,3.86666666666667,0.0333333333333333,3.83333333333333,0.558904109589041,1510.79166666667
9393163,"Charming Bedroom in Kenmore",2015-10-26,"",NA,"f",1,"Fenway","02215",42.3507632544418,-71.0952594818203,"Apartment","Private room",2,1,1,"Real Bed",90,1,"$0.00",2,1125,1,NA,NA,NA,NA,NA,NA,NA,"t","flexible",0.17,3,0,220,3,0,0,0,0,778.791666666667
8334845,"Lux Furnished Boston Fenway 2br Apt",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.3430155830615,-71.0998557698006,"Apartment","Entire home/apt",5,2,2,"Real Bed",319,1,"$0.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,4,3,1000,3,NA,NA,0,0.49041095890411,988.791666666667
7869368,"New Luxury 1BR Apartment at Fenway",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.3449272806119,-71.0993115279283,"Apartment","Entire home/apt",3,1,1,"Real Bed",349,1,"$0.00",2,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,2,0,249,3,NA,NA,0,1,988.791666666667
13667826,"AMAZING LOCATION - Back Bay/ Symphony",2015-04-14,"a few days or more",0.3,"f",1,"Fenway","02115",42.3453214055676,-71.0874854994819,"Apartment","Private room",1,1,1,"Real Bed",65,1,"$0.00",2,1125,4,90,9,9,10,10,10,9,"f","flexible",1.94,9,0,1000,105,3.25,0,3.25,0,973.791666666667
4559774,"Comfortable Studio in Fenway Area",2014-05-05,"within an hour",1,"f",1,"Fenway","02215",42.3434918576758,-71.1005367470827,"Apartment","Entire home/apt",2,1,1,"Real Bed",159,1,"$0.00",3,365,20,95,10,9,10,10,10,9,"f","moderate",0.91,7,3,1000,3,3.65,0,3.65,0.0191780821917808,1317.79166666667
9541295,"1085 Boylston St. ARTlab, 1 Bed Apt, Boston",2014-09-02,"within a few hours",1,"f",15,"Fenway","02215",42.3462184336454,-71.0884587364036,"Apartment","Entire home/apt",2,1,1,"Real Bed",289,1,"$0.00",4,1125,17,95,9,10,10,10,10,9,"f","moderate",2.34,6,0,1000,254,3.29411764705882,0.176470588235294,3.11764705882353,0.210958904109589,1197.79166666667
13866603,"Room in Apartment, Full Size Bed and Clawfoot Tub",2016-07-05,"within an hour",1,"f",1,"Fenway","02215",42.3440368313628,-71.0947079313905,"Apartment","Private room",2,1,1,"Real Bed",80,2,"$10.00",1,14,1,100,10,10,10,10,10,8,"t","moderate",1,6,3,1000,3,1,0,1,0.010958904109589,525.791666666667
8164953,"Lux 2br Boston Fenway Apt.",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.3445429405952,-71.0993083782842,"Apartment","Entire home/apt",5,2,2,"Real Bed",319,1,"$0.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,4,3,1000,3,NA,NA,0,0.56986301369863,988.791666666667
10229333,"1BR Furnished Apt in Boston Fenway",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.3447967822901,-71.1017487941588,"Apartment","Entire home/apt",3,1,1,"Real Bed",189,1,"$0.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,2,4,506,3,NA,NA,0,0.49041095890411,988.791666666667
13751871,"Centrally located studio apartment",2016-06-28,"within an hour",1,"f",1,"Fenway","02115",42.3429758460728,-71.0879326605345,"Apartment","Entire home/apt",3,1,2,"Futon",150,1,"$0.00",3,60,3,80,9,7,9,10,10,7,"t","strict",1.88,2,0,407,117,1.33333333333333,0.333333333333333,1,0.063013698630137,532.791666666667
9999894,"Kenmore Square , Studio apartment",2015-07-24,"",NA,"f",1,"Fenway","02215",42.3486701346436,-71.0944210204816,"Apartment","Entire home/apt",3,1,2,"Real Bed",150,1,"$0.00",1,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,2,0,245,3,NA,NA,0,0,872.791666666667
12359181,"shared room in the heart of Boston",2015-06-23,"within a day",0.5,"f",1,"Fenway","02215",42.3471562831967,-71.0893203742988,"Apartment","Shared room",1,1,1,"Real Bed",750,1,"$0.00",1,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,0,0,250,3,NA,NA,0,0,903.791666666667
9770477,"Back bay close to Charles river",2014-06-24,"within a day",0.96,"f",4,"Fenway","02115",42.3504793754578,-71.0937566663283,"Apartment","Entire home/apt",2,1,1,"Real Bed",99,1,"$0.00",2,29,8,80,9,7,9,9,10,9,"f","strict",1.09,0,0,162,3,2.75,0.375,2.375,0.304109589041096,1267.79166666667
7508865,"Luxury 1BR Apt in Fenway Area",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.3435171054593,-71.1020414120326,"Apartment","Entire home/apt",3,1,1,"Real Bed",169,1,"$0.00",3,1125,3,80,8,7,9,9,9,8,"f","strict",0.31,4,2,1000,3,2,0.333333333333333,1.66666666666667,0.49041095890411,988.791666666667
8164146,"Furnished 2br apt. in Boston Fenway",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.3434023772613,-71.0994547828142,"Apartment","Entire home/apt",5,2,2,"Real Bed",319,1,"$0.00",2,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,4,3,1000,3,NA,NA,0,0.49041095890411,988.791666666667
7869167,"New Luxury 1BR Apartment In Fenway",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.3437489153809,-71.0988281081972,"Apartment","Entire home/apt",3,1,1,"Real Bed",349,1,"$0.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,2,0,249,3,NA,NA,0,0.904109589041096,988.791666666667
12899026,"Massachusetts Ave, Lux 1 Bd Back Bay area",2014-10-14,"within an hour",1,"f",122,"Fenway","02115",42.3452259841949,-71.08771842663,"Apartment","Entire home/apt",3,1,2,"Real Bed",232,1,"$0.00",10,1125,1,100,10,10,10,10,10,10,"f","moderate",0.77,1,0,360,90,4,0,4,0.956164383561644,1155.79166666667
4547353,"Beautiful 1 BR - Perfect Location",2013-08-07,"",NA,"f",1,"Fenway","02115",42.3439010368896,-71.0875405896906,"Apartment","Entire home/apt",3,1,1,"Real Bed",190,1,"$0.00",2,1125,4,90,9,8,10,10,10,9,"f","strict",0.25,7,0,1000,3,3,0,3,0,1588.79166666667
3740274,"Private Fenway Apartment",2014-07-24,"within a day",0.9,"t",1,"Fenway","02115",42.3434504647067,-71.0915237135777,"Apartment","Entire home/apt",2,1,1,"Real Bed",229,1,"$0.00",1,3,36,97,10,10,10,10,10,9,"f","strict",1.41,3,0,1000,76,3.38888888888889,0.0555555555555556,3.33333333333333,0.753424657534247,1237.79166666667
8081935,"Boston Fennway lux 1br apt.",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.3446961979843,-71.1011476350712,"Apartment","Entire home/apt",3,1,1,"Real Bed",169,1,"$0.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,3,2,1000,3,NA,NA,0,0.49041095890411,988.791666666667
10228228,"Lux 1BR Furnished Boston Apt.",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.3456534560674,-71.100006037513,"Apartment","Entire home/apt",3,1,1,"Real Bed",169,1,"$0.00",3,1125,1,80,4,6,8,8,10,6,"f","strict",1,3,2,1000,3,3,1,2,0.49041095890411,988.791666666667
9180965,"Convenient Studio in Fenway Area",2015-10-18,"within an hour",1,"f",1,"Fenway","02215",42.3431184446074,-71.0938355303137,"Apartment","Private room",1,1,1,"Real Bed",159,1,"$30.00",1,1125,1,80,8,4,6,10,10,8,"f","moderate",0.19,1,0,265,30,4,0,4,1,786.791666666667
6444138,"Lux 2 BR in the Heart of Fenway",2013-10-14,"within a few hours",0.96,"f",313,"Fenway","02215",42.3435426259728,-71.0984860161505,"Apartment","Entire home/apt",5,2,2,"Real Bed",603,1,"$0.00",3,1125,3,93,10,10,10,10,9,9,"f","moderate",0.21,3,1,1000,308,3,0,3,0.235616438356164,1520.79166666667
9868322,"Beautiful Back Bay Apartment",2015-10-24,"",NA,"f",1,"Fenway","02115",42.3445369584154,-71.0872044500859,"Apartment","Private room",4,1,2,"Real Bed",80,2,"$40.00",1,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,3,0,248,3,NA,NA,0,0,780.791666666667
10228764,"Lux Furnished 1BR Apt. in Boston",2015-03-30,"within a few hours",0.98,"f",749,"Fenway","02215",42.343771877323,-71.1007830759659,"Apartment","Entire home/apt",3,1,1,"Real Bed",349,1,"$0.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,3,0,1000,151,NA,NA,0,0.320547945205479,988.791666666667
10211649,"Private Apartment Fenway",2015-12-27,"",NA,"f",1,"Fenway","02215",42.3421438681176,-71.098756806957,"Apartment","Entire home/apt",4,1,2,"Real Bed",120,1,"$20.00",1,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,1,0,144,210,NA,NA,0,0.504109589041096,716.791666666667
14553190,"Fantastic Renovated Fenway Studio",2015-08-28,"",NA,"f",1,"Fenway","02215",42.3412500614416,-71.0983956814528,"Apartment","Entire home/apt",4,1,1,"Real Bed",275,1,"$0.00",1,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,5,0,1000,3,NA,NA,0,0.00273972602739726,837.791666666667
36885,"A Cozy Corner of Boston",2010-07-06,"within a few hours",1,"t",1,"Fenway","02215",42.3463347597641,-71.0883231220518,"Apartment","Entire home/apt",2,1,1,"Real Bed",155,2,"$0.00",5,30,125,97,10,10,10,10,10,9,"f","strict",1.67,4,0,774,347,4.464,0.088,4.376,0.145205479452055,2716.79166666667
14553171,"Lovely studio in Boston",2015-02-17,"within an hour",1,"f",1,"Fenway","02115",42.3418078270406,-71.0899872851638,"Apartment","Entire home/apt",2,1,1,"Real Bed",170,1,"$0.00",1,3,0,NA,NA,NA,NA,NA,NA,NA,"f","moderate",NA,3,3,1000,190,NA,NA,0,0.238356164383562,1029.79166666667
14799678,"Massachusetts Ave, Lux 1 Bd Back Bay area**",2014-10-14,"within an hour",1,"f",122,"Fenway","02115",42.34370774834,-71.0861596388695,"Apartment","Entire home/apt",2,1,1,"Real Bed",232,1,"$0.00",10,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","moderate",NA,1,0,207,91,NA,NA,0,0.210958904109589,1155.79166666667
10949319,"Near NEU private room subletting.",2015-12-15,"",NA,"f",1,"Fenway","02115",42.343711804016,-71.0892553904468,"Apartment","Private room",1,1,1,"Real Bed",50,1,"$0.00",1,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,3,0,499,21,NA,NA,0,0.591780821917808,728.791666666667
